subcolony,region,site,sugar,octopamine,treatment,phase,day,temperature,initial_for,n_0,n_10,n_20,n_30,n_40,n_50,n_60,cov_0,cov_10,cov_20,cov_30,cov_40,cov_50,cov_60,time_top,sug_0,sug_10,sug_20,sug_30,sug_40,sug_50,sug_60
29,AU,CLI,low,yes,OA_low_sugar,treward,18,23.8,30,0,11,41,80,56,60,46,0,0,0,2,3,0,0,30,0,7,25,40,35,30,15
30,AU,CLI,high,no,control,treward,18,23.8,1,0,3,4,11,11,7,5,0,0,0,0,0,1,2,60,0,2,2,6,3,3,2
31,AU,PHI,low,no,low_sugar,treward,18,23.8,53,0,46,48,51,46,32,37,0,0,1,3,2,3,3,30,0,20,20,30,20,15,20
32,AU,STA,high,no,control,treward,18,23.8,1,0,1,6,24,14,21,14,0,0,0,0,1,2,0,40,0,1,2,10,5,10,7
1,AU,STA,high,no,control,treward,19,23.5,19,0,2,22,14,9,6,13,0,0,0,1,0,2,1,50,0,0,10,6,4,2,3
2,AU,PHI,low,no,low_sugar,treward,19,23.5,19,0,13,21,28,17,20,12,0,0,0,0,1,1,1,40,0,7,10,15,10,10,5
3,AU,MON,low,no,low_sugar,treward,19,23.5,20,0,14,23,26,19,19,14,0,0,1,2,2,1,1,30,0,4,10,15,10,7,6
4,AU,STA,high,yes,OA,treward,19,23.5,72,0,51,56,51,64,39,38,0,1,0,3,2,1,2,10,0,25,30,30,20,20,10
5,AU,PHI,high,yes,OA,treward,19,23.5,46,0,31,22,24,19,20,18,0,2,0,0,0,0,2,10,0,15,15,10,10,15,10
6,AU,STA,low,yes,OA_low_sugar,treward,19,23.5,57,0,67,52,66,56,34,29,0,1,2,3,3,1,2,20,0,40,40,40,30,15,10
7,AU,PHI,low,yes,OA_low_sugar,treward,19,23.5,22,0,15,45,48,42,30,23,0,0,2,0,1,0,0,20,0,10,30,40,30,20,10
8,AU,CLI,high,no,control,treward,19,23.5,9,0,3,5,3,4,5,2,0,0,0,0,0,0,0,61,0,1,3,2,2,2,1
9,AU,PHI,low,yes,OA_low_sugar,treward,19,23.5,36,0,35,78,99,73,54,16,0,0,2,1,3,2,3,30,0,20,40,60,40,30,5
10,AU,PHI,high,no,control,treward,19,23.5,45,0,15,22,9,11,7,3,0,0,1,0,1,1,0,20,0,5,6,4,2,5,2
11,AU,MON,high,no,control,treward,19,23.5,7,0,5,11,12,7,5,5,0,0,1,1,0,1,1,50,0,3,1,2,3,2,1
12,AU,STA,low,no,low_sugar,treward,19,23.5,49,0,19,40,30,34,29,13,0,0,2,2,1,1,0,20,0,11,15,20,20,15,7
13,AU,CLI,low,no,low_sugar,treward,19,23.5,22,0,10,14,24,36,25,23,0,1,0,1,0,2,1,61,0,1,7,20,20,20,15
14,AU,MON,high,yes,OA,treward,19,23.5,37,0,24,29,28,50,59,28,0,0,1,1,1,1,1,30,0,10,15,20,30,40,15
15,AU,CLI,high,yes,OA,treward,19,23.5,34,0,32,29,58,43,29,11,0,0,1,2,0,1,2,20,0,20,20,40,30,20,6
16,AU,MON,low,yes,OA_low_sugar,treward,19,23.5,27,0,26,60,68,88,46,21,0,0,1,0,0,3,2,20,0,20,40,50,50,30,6
17,AU,MON,low,yes,OA_low_sugar,treward,19,23.5,54,0,64,74,69,55,43,29,0,2,1,3,2,2,1,10,0,50,30,50,40,20,15
18,AU,CLI,high,yes,OA,treward,19,23.5,15,0,37,61,54,36,31,26,0,0,0,0,1,4,2,50,0,20,30,30,25,10,15
19,AU,PHI,high,no,control,treward,19,23.5,26,0,13,17,17,9,8,11,0,0,0,0,1,1,1,40,0,4,7,6,5,4,2
20,AU,CLI,low,yes,OA_low_sugar,treward,19,23.5,14,0,29,18,40,50,30,25,0,0,0,0,2,0,2,40,0,20,10,20,30,15,4
21,AU,CLI,low,no,low_sugar,treward,19,23.5,7,0,6,10,12,11,9,8,0,0,0,0,0,0,0,61,0,2,4,8,6,3,5
22,AU,MON,high,no,control,treward,19,23.5,24,0,39,43,37,39,29,28,0,0,2,1,0,2,2,20,0,15,15,20,20,13,20
23,AU,MON,high,yes,OA,treward,19,23.5,18,0,34,44,51,36,27,18,0,0,0,1,1,0,0,30,0,25,30,40,20,15,10
24,AU,STA,low,no,low_sugar,treward,19,23.5,30,0,37,31,37,25,23,18,0,1,0,1,0,2,1,10,0,15,15,15,15,10,6
25,AU,PHI,high,yes,OA,treward,19,23.5,56,0,15,17,21,35,30,31,0,0,0,0,0,1,0,61,0,5,7,10,15,15,10
26,AU,MON,low,no,low_sugar,treward,19,23.5,12,0,5,22,33,33,25,17,0,1,0,1,2,1,2,30,0,3,15,20,15,15,10
27,AU,STA,low,yes,OA_low_sugar,treward,19,23.5,57,0,14,44,70,61,43,39,0,1,0,1,0,0,1,30,0,8,30,50,30,25,15
28,AU,STA,high,yes,OA,treward,19,23.5,77,0,15,33,52,44,52,32,0,0,0,1,2,3,3,30,0,6,20,30,25,20,10
29,AU,CLI,low,yes,OA_low_sugar,treward,19,23.5,35,0,20,34,45,35,56,30,0,0,0,2,2,3,0,40,0,12,20,20,20,30,15
30,AU,CLI,high,no,control,treward,19,23.5,3,0,1,2,4,1,6,8,0,0,0,0,0,0,1,61,0,0,1,1,0,3,3
31,AU,PHI,low,no,low_sugar,treward,19,23.5,59,0,38,44,51,42,31,35,0,1,0,2,3,6,1,10,0,15,20,35,20,15,15
32,AU,STA,high,no,control,treward,19,23.5,10,0,2,4,8,11,11,6,0,0,0,2,1,1,0,30,0,2,3,6,8,8,4
1,AU,STA,high,no,control,treward,20,23.3,23,0,10,13,10,9,6,13,0,0,0,0,0,0,3,60,0,1,4,7,6,4,3
2,AU,PHI,low,no,low_sugar,treward,20,23.3,24,0,9,21,24,24,23,23,0,0,0,0,0,0,1,60,0,6,10,10,10,10,10
3,AU,MON,low,no,low_sugar,treward,20,23.3,21,0,17,36,38,35,32,21,0,0,0,1,0,0,0,61,0,7,20,20,20,20,15
4,AU,STA,high,yes,OA,treward,20,23.3,62,0,60,43,33,32,31,37,0,0,1,1,1,0,2,20,0,20,20,20,20,20,15
5,AU,PHI,high,yes,OA,treward,20,23.3,30,0,23,30,50,40,30,25,0,1,0,4,2,1,0,10,0,15,20,30,25,20,10
6,AU,STA,low,yes,OA_low_sugar,treward,20,23.3,45,0,33,38,36,30,35,19,0,1,1,1,1,2,2,10,0,15,25,25,15,10,7
7,AU,PHI,low,yes,OA_low_sugar,treward,20,23.3,20,0,9,24,50,45,44,25,0,0,0,0,0,0,1,60,0,5,20,30,30,30,15
8,AU,CLI,high,no,control,treward,20,23.3,11,0,4,2,4,4,5,3,0,0,0,0,0,0,0,61,0,0,1,1,1,1,1
9,AU,PHI,low,yes,OA_low_sugar,treward,20,23.3,23,0,22,71,72,61,53,16,0,0,2,0,0,0,0,20,0,15,40,50,40,30,10
10,AU,PHI,high,no,control,treward,20,23.3,36,0,11,7,13,12,13,9,0,2,1,1,1,1,2,10,0,4,2,3,4,7,3
11,AU,MON,high,no,control,treward,20,23.3,16,0,10,21,12,11,14,11,0,0,1,0,1,3,1,20,0,4,5,3,4,6,3
12,AU,STA,low,no,low_sugar,treward,20,23.3,41,0,23,32,39,31,24,13,0,0,2,0,1,2,1,20,0,10,10,20,15,10,7
13,AU,CLI,low,no,low_sugar,treward,20,23.3,22,0,7,20,23,22,21,13,0,0,2,1,1,2,0,20,0,3,10,10,10,10,7
14,AU,MON,high,yes,OA,treward,20,23.3,26,0,11,24,25,26,28,21,0,1,0,0,0,1,1,10,0,4,15,20,20,20,15
15,AU,CLI,high,yes,OA,treward,20,23.3,25,0,35,36,36,36,37,34,0,0,1,0,0,0,0,61,0,20,20,20,20,20,25
16,AU,MON,low,yes,OA_low_sugar,treward,20,23.3,19,0,7,35,36,48,52,44,0,0,0,0,0,1,0,50,0,3,20,30,40,40,30
17,AU,MON,low,yes,OA_low_sugar,treward,20,23.3,41,0,12,31,47,40,36,16,0,0,0,0,0,0,1,60,0,5,20,20,25,30,10
18,AU,CLI,high,yes,OA,treward,20,23.3,34,0,15,25,37,35,35,30,0,0,0,1,0,0,2,30,0,8,20,20,20,25,10
19,AU,PHI,high,no,control,treward,20,23.3,31,0,9,11,13,13,11,11,0,0,1,1,1,1,1,20,0,4,2,9,7,4,3
20,AU,CLI,low,yes,OA_low_sugar,treward,20,23.3,22,0,49,70,68,43,44,27,0,1,2,1,0,0,2,10,0,40,50,50,35,25,10
21,AU,CLI,low,no,low_sugar,treward,20,23.3,9,0,3,11,15,11,9,8,0,0,1,0,0,2,0,20,0,1,2,6,4,3,1
22,AU,MON,high,no,control,treward,20,23.3,29,0,39,38,35,28,24,21,0,1,2,2,1,1,2,20,0,15,15,20,10,5,10
23,AU,MON,high,yes,OA,treward,20,23.3,25,0,23,28,29,33,35,28,0,0,0,0,1,2,1,50,0,15,20,20,15,10,10
24,AU,STA,low,no,low_sugar,treward,20,23.3,42,0,28,38,36,25,19,34,0,0,0,2,1,1,2,30,0,10,15,20,10,6,20
25,AU,PHI,high,yes,OA,treward,20,23.3,35,0,34,29,27,23,14,16,0,0,0,0,0,0,1,61,0,20,15,15,15,10,10
26,AU,MON,low,no,low_sugar,treward,20,23.3,16,0,7,30,35,35,30,28,0,0,0,1,0,1,3,30,0,4,20,20,20,20,7
27,AU,STA,low,yes,OA_low_sugar,treward,20,23.3,32,0,55,55,52,58,66,56,0,1,1,0,1,2,1,10,0,30,30,30,40,50,40
28,AU,STA,high,yes,OA,treward,20,23.3,54,0,13,39,44,38,32,34,0,1,0,2,1,1,2,30,0,10,25,30,25,20,15
29,AU,CLI,low,yes,OA_low_sugar,treward,20,23.3,36,0,33,58,60,45,32,24,0,0,1,1,0,0,2,20,0,20,40,40,30,20,10
30,AU,CLI,high,no,control,treward,20,23.3,5,0,3,1,5,5,5,8,0,0,0,0,0,0,0,61,0,2,1,2,3,4,6
31,AU,PHI,low,no,low_sugar,treward,20,23.3,55,0,33,39,35,36,33,25,0,0,0,0,0,3,4,60,0,15,20,20,20,15,8
32,AU,STA,high,no,control,treward,20,23.3,8,0,2,5,10,7,4,4,0,0,0,1,0,1,0,30,0,2,4,4,3,2,2
