subcolony,region,site,sugar,octopamine,treatment,phase,day,temperature,initial_for,n_0,n_10,n_20,n_30,n_40,n_50,n_60,cov_0,cov_10,cov_20,cov_30,cov_40,cov_50,cov_60,time_top,sug_0,sug_10,sug_20,sug_30,sug_40,sug_50,sug_60
3,CA,OAK,high,yes,OA,treward,19,22.8,152,0,45,49,53,46,39,36,0,1,2,3,2,5,3,10,0,20,20,20,20,15,10
4,CA,BLB,high,no,control,treward,19,22.8,62,0,21,29,37,24,19,18,0,1,2,2,1,1,1,20,0,15,15,10,10,6,2
5,CA,RCH,high,yes,OA,treward,19,22.8,64,0,27,30,33,25,17,16,0,0,0,0,0,2,1,61,0,20,20,20,20,15,15
6,CA,OAK,low,yes,OA_low_sugar,treward,19,22.8,82,0,125,96,69,52,41,38,0,1,1,5,2,2,1,10,0,30,30,30,30,30,30
7,CA,RCH,high,no,control,treward,19,22.8,35,0,11,15,20,15,8,8,0,0,0,1,1,4,4,40,0,1,5,5,5,5,3
8,CA,BLB,high,yes,OA,treward,19,22.8,127,0,27,35,38,35,29,25,0,0,0,1,0,0,1,61,0,20,20,15,15,15,15
9,CA,RCH,high,no,control,treward,19,22.8,64,0,34,27,18,16,14,8,0,0,0,2,0,0,4,30,0,10,10,5,5,5,2
10,CA,OAK,high,yes,OA,treward,19,22.8,135,0,81,68,49,48,46,40,0,0,0,2,1,4,3,30,0,20,15,10,10,10,15
11,CA,CAL,low,yes,OA_low_sugar,treward,19,22.8,69,0,61,57,54,55,56,40,0,0,0,1,0,1,1,30,0,40,40,40,40,40,30
12,CA,RCH,low,no,low_sugar,treward,19,22.8,40,0,32,27,22,19,16,14,0,1,0,2,1,2,2,30,0,10,10,10,10,10,5
13,CA,BLB,high,no,control,treward,19,22.8,109,0,9,22,33,25,22,19,0,0,0,2,1,2,2,30,0,20,20,15,15,10,10
14,CA,CAL,low,no,low_sugar,treward,19,22.8,22,0,12,17,17,17,12,8,0,0,0,1,0,2,0,50,0,10,20,10,10,5,10
15,CA,BLB,low,yes,OA_low_sugar,treward,19,22.8,113,0,66,55,39,35,29,25,0,0,0,4,1,3,2,30,0,20,20,20,20,20,20
16,CA,CAL,high,no,control,treward,19,22.8,16,0,0,4,7,6,2,7,0,0,0,1,0,1,0,61,0,4,4,4,5,5,2
17,CA,OAK,low,no,low_sugar,treward,19,22.8,103,0,40,38,36,30,24,21,0,3,0,0,0,2,1,10,0,15,15,10,10,5,5
18,CA,BLB,low,no,low_sugar,treward,19,22.8,83,0,40,34,28,32,34,19,0,3,1,4,2,4,3,10,0,20,20,15,15,15,5
19,CA,RCH,low,yes,OA_low_sugar,treward,19,22.8,118,0,71,54,41,35,32,29,0,1,1,2,2,3,0,10,0,25,30,30,30,25,20
20,CA,CAL,low,no,low_sugar,treward,19,22.8,19,0,1,6,12,8,8,8,0,0,0,0,0,0,1,60,0,2,10,20,20,15,10
21,CA,OAK,high,no,control,treward,19,22.8,72,0,20,19,17,19,25,17,0,1,1,1,0,0,1,60,0,15,15,15,10,2,5
22,CA,CAL,high,yes,OA,treward,19,22.8,40,0,66,55,30,28,30,19,0,0,0,2,1,3,2,30,0,15,20,20,20,15,10
23,CA,RCH,low,no,low_sugar,treward,19,22.8,43,0,40,35,27,20,13,8,0,1,1,1,2,1,1,10,0,20,20,15,10,5,10
24,CA,CAL,low,yes,OA_low_sugar,treward,19,22.8,57,0,44,35,25,25,25,29,0,0,0,2,1,0,3,30,0,35,20,10,20,30,20
25,CA,CAL,high,yes,OA,treward,19,22.8,75,0,36,35,33,33,28,22,0,1,0,0,1,0,0,10,0,10,10,10,10,10,15
26,CA,RCH,low,yes,OA_low_sugar,treward,19,22.8,131,0,85,74,66,47,33,30,0,3,1,2,2,3,2,10,0,30,30,20,25,30,30
27,CA,BLB,high,yes,OA,treward,19,22.8,96,0,68,56,33,28,27,27,0,2,1,4,1,3,3,10,0,20,20,15,15,12,15
28,CA,OAK,high,no,control,treward,19,22.8,75,0,33,30,28,23,15,14,0,2,1,4,2,4,2,10,0,10,10,10,10,3,2
29,CA,RCH,high,yes,OA,treward,19,22.8,65,0,54,38,21,21,22,20,0,0,0,2,0,0,2,61,0,15,15,10,10,10,10
30,CA,OAK,low,no,low_sugar,treward,19,22.8,153,0,69,56,39,37,30,29,0,2,2,2,2,3,3,10,0,15,15,15,10,10,10
31,CA,OAK,low,yes,OA_low_sugar,treward,19,22.8,142,0,56,54,52,53,49,33,0,1,0,0,0,3,3,10,0,30,30,20,20,30,20
32,CA,BLB,low,no,low_sugar,treward,19,22.8,105,0,38,32,26,23,20,23,0,1,0,0,0,4,2,50,0,15,15,10,10,7,5
1,CA,BLB,low,yes,OA_low_sugar,treward,20,23.2,91,0,58,52,49,37,26,17,0,0,1,1,1,2,2,61,0,5,10,20,20,15,10
2,CA,CAL,high,no,control,treward,20,23.2,36,0,12,11,9,11,9,5,0,0,1,1,1,0,1,30,0,1,5,10,10,10,7
3,CA,OAK,high,yes,OA,treward,20,23.2,155,0,73,58,48,46,40,26,0,1,1,1,1,2,3,10,0,10,15,20,15,10,15
4,CA,BLB,high,no,control,treward,20,23.2,72,0,42,40,33,30,21,11,0,1,2,3,0,0,3,10,0,3,5,10,10,10,6
5,CA,RCH,high,yes,OA,treward,20,23.2,55,0,35,38,40,38,30,25,0,0,1,1,0,0,1,20,0,10,15,20,15,10,10
6,CA,OAK,low,yes,OA_low_sugar,treward,20,23.2,81,0,62,63,64,57,49,46,0,2,1,2,0,1,3,10,0,50,50,50,35,25,20
7,CA,RCH,high,no,control,treward,20,23.2,39,0,6,13,15,13,11,17,0,0,0,1,0,0,0,61,0,4,5,5,5,4,2
8,CA,BLB,high,yes,OA,treward,20,23.2,132,0,70,55,41,39,35,28,0,1,1,2,1,2,1,20,0,10,15,15,15,15,10
9,CA,RCH,high,no,control,treward,20,23.2,60,0,32,31,25,20,16,13,0,0,0,0,0,1,0,61,0,4,5,5,5,5,5
10,CA,OAK,high,yes,OA,treward,20,23.2,148,0,85,57,43,48,53,46,0,1,2,3,1,2,3,20,0,20,20,15,15,15,15
11,CA,CAL,low,yes,OA_low_sugar,treward,20,23.2,50,0,74,71,67,66,65,49,0,0,0,0,0,0,2,60,0,30,35,40,40,40,30
12,CA,RCH,low,no,low_sugar,treward,20,23.2,43,0,28,23,18,18,17,14,0,0,0,2,0,2,0,30,0,20,15,10,10,10,10
13,CA,BLB,high,no,control,treward,20,23.2,82,0,46,47,52,36,28,27,0,0,0,0,0,2,3,50,0,3,5,10,10,10,5
14,CA,CAL,low,no,low_sugar,treward,20,23.2,34,0,20,29,18,17,10,12,0,0,0,0,0,1,2,60,0,5,10,10,10,10,5
15,CA,BLB,low,yes,OA_low_sugar,treward,20,23.2,99,0,56,54,52,45,39,35,0,1,2,2,0,2,0,10,0,20,20,15,15,15,15
16,CA,CAL,high,no,control,treward,20,23.2,14,0,5,6,8,10,10,2,0,0,0,1,0,0,0,30,0,0,2,3,3,2,4
17,CA,OAK,low,no,low_sugar,treward,20,23.2,110,0,44,39,29,28,22,19,0,1,1,2,1,1,1,10,0,10,10,10,10,10,5
18,CA,BLB,low,no,low_sugar,treward,20,23.2,67,0,58,56,49,39,33,28,0,1,0,1,0,2,0,30,0,10,10,10,10,10,8
19,CA,RCH,low,yes,OA_low_sugar,treward,20,23.2,131,0,60,59,54,53,46,30,0,2,1,1,1,1,1,20,0,30,20,15,15,15,20
20,CA,CAL,low,no,low_sugar,treward,20,23.2,18,0,3,16,30,28,20,14,0,0,0,0,0,0,0,61,0,1,5,10,5,5,5
21,CA,OAK,high,no,control,treward,20,23.2,71,0,40,38,37,26,11,12,0,1,0,1,0,1,0,10,0,5,5,5,5,5,10
22,CA,CAL,high,yes,OA,treward,20,23.2,52,0,26,35,38,36,30,23,0,0,0,2,1,1,1,30,0,25,25,20,15,15,10
23,CA,RCH,low,no,low_sugar,treward,20,23.2,48,0,29,34,30,23,16,18,0,0,0,2,1,2,1,40,0,15,15,15,10,5,5
24,CA,CAL,low,yes,OA_low_sugar,treward,20,23.2,60,0,63,46,31,35,39,32,0,0,0,1,0,0,1,60,0,30,25,20,20,20,20
25,CA,CAL,high,yes,OA,treward,20,23.2,77,0,21,22,24,26,27,22,0,1,0,1,0,1,0,50,0,20,20,20,20,15,15
26,CA,RCH,low,yes,OA_low_sugar,treward,20,23.2,124,0,75,64,43,54,65,50,0,1,2,0,1,1,1,10,0,20,20,20,15,15,15
27,CA,BLB,high,yes,OA,treward,20,23.2,97,0,63,51,33,37,36,33,0,2,1,3,1,2,0,10,0,25,20,10,10,15,10
28,CA,OAK,high,no,control,treward,20,23.2,65,0,39,40,43,34,22,25,0,2,1,3,0,2,3,10,0,10,10,10,10,7,5
29,CA,RCH,high,yes,OA,treward,20,23.2,61,0,47,38,27,25,22,22,0,0,0,2,0,0,2,30,0,20,15,10,10,10,6
30,CA,OAK,low,no,low_sugar,treward,20,23.2,187,0,94,72,63,56,52,36,0,3,2,3,1,2,4,10,0,20,20,15,15,10,5
31,CA,OAK,low,yes,OA_low_sugar,treward,20,23.2,172,0,67,64,68,54,59,50,0,1,1,3,1,4,0,10,0,20,25,30,30,25,20
32,CA,BLB,low,no,low_sugar,treward,20,23.2,112,0,60,45,31,29,23,14,0,1,0,1,0,1,3,30,0,10,10,10,10,10,7
