subcolony,region,site,sugar,octopamine,treatment,phase,day,temperature,initial_for,n_0,n_10,n_20,n_30,n_40,n_50,n_60,cov_0,cov_10,cov_20,cov_30,cov_40,cov_50,cov_60,time_top,sug_0,sug_10,sug_20,sug_30,sug_40,sug_50,sug_60
13,AR,VLO,low,no,low_sugar,treward,18,23.5,147,0,61,47,52,30,36,40,0,2,2,2,4,3,1,10,0,20,20,25,10,15,20
14,AR,UBA,high,yes,OA,treward,18,23.5,87,0,25,39,41,45,37,36,0,1,1,1,4,2,3,20,0,10,20,20,15,10,15
15,AR,OTA,low,no,low_sugar,treward,18,23.5,78,0,63,66,50,39,39,34,0,2,3,5,3,1,1,20,0,20,25,20,15,15,20
16,AR,VLO,high,yes,OA,treward,18,23.5,112,0,81,56,46,35,39,23,0,1,1,2,1,2,2,20,0,20,25,20,20,15,10
17,AR,UBA,low,yes,OA_low_sugar,treward,18,23.5,30,0,22,62,74,48,59,68,0,0,1,1,1,4,2,50,0,15,30,30,20,25,30
18,AR,ROS,high,no,control,treward,18,23.5,61,0,15,29,26,19,15,17,0,0,0,2,1,1,1,30,0,6,10,12,5,6,10
19,AR,ROS,low,yes,OA_low_sugar,treward,18,23.5,41,0,26,48,35,29,41,38,0,0,2,0,0,0,3,20,0,12,25,20,20,25,20
20,AR,OTA,high,no,control,treward,18,23.5,50,0,14,37,40,42,21,29,0,0,3,5,4,5,4,20,0,5,10,10,10,5,10
21,AR,OTA,low,yes,OA_low_sugar,treward,18,23.5,103,0,102,94,83,80,74,49,0,3,0,4,6,5,5,10,0,40,30,40,30,30,15
22,AR,VLO,high,no,control,treward,18,23.5,73,0,15,36,37,32,28,17,0,0,0,1,1,0,2,40,0,8,20,20,15,15,8
23,AR,VLO,low,yes,OA_low_sugar,treward,18,23.5,79,0,47,75,95,63,54,56,0,0,5,1,1,0,4,20,0,20,25,35,35,35,30
24,AR,UBA,high,no,control,treward,18,23.5,26,0,1,15,16,23,22,19,0,0,0,0,1,1,1,40,0,0,10,10,10,10,6
25,AR,VLO,low,yes,OA_low_sugar,treward,18,23.5,106,0,48,74,69,63,53,55,0,0,2,2,2,3,4,30,0,20,30,40,35,30,30
26,AR,UBA,high,no,control,treward,18,23.5,18,0,4,12,16,16,18,20,0,0,0,0,0,0,0,61,0,2,4,12,10,12,15
27,AR,OTA,low,yes,OA_low_sugar,treward,18,23.5,64,0,45,80,82,82,77,52,0,0,2,3,6,5,8,30,0,25,30,30,40,45,20
28,AR,VLO,high,no,control,treward,18,23.5,104,0,36,52,34,33,31,31,0,0,0,0,2,3,3,40,0,10,15,15,10,15,10
29,AR,ROS,low,yes,OA_low_sugar,treward,18,23.5,55,0,18,46,74,53,58,48,0,0,0,1,1,3,4,50,0,5,15,25,25,30,25
30,AR,OTA,high,no,control,treward,18,23.5,115,0,49,49,50,46,48,43,0,4,5,6,6,7,8,10,0,15,15,15,15,10,7
31,AR,UBA,low,yes,OA_low_sugar,treward,18,23.5,77,0,96,117,94,70,57,42,0,0,2,6,5,4,5,20,0,40,40,30,30,25,20
32,AR,ROS,high,no,control,treward,18,23.5,99,0,12,31,31,38,34,16,0,0,0,0,0,6,2,61,0,4,10,15,10,10,5
1,AR,OTA,low,no,low_sugar,treward,19,23.3,33,0,12,59,69,51,40,44,0,1,0,5,2,1,3,10,0,4,30,30,30,30,30
2,AR,VLO,high,yes,OA,treward,19,23.3,136,0,29,39,46,50,28,38,0,1,0,0,4,3,3,40,0,15,15,20,20,15,20
3,AR,VLO,low,no,low_sugar,treward,19,23.3,63,0,19,38,42,31,41,43,0,0,1,0,0,2,0,20,0,10,15,25,20,25,20
4,AR,UBA,high,yes,OA,treward,19,23.3,19,0,49,26,33,39,29,22,0,0,0,0,0,0,1,61,0,10,10,20,20,15,10
5,AR,UBA,low,no,low_sugar,treward,19,23.3,28,0,17,37,55,47,53,29,0,0,0,0,0,2,1,50,0,10,20,30,30,25,20
6,AR,ROS,high,yes,OA,treward,19,23.3,79,0,26,37,29,21,21,25,0,1,0,2,2,3,2,30,0,10,15,15,15,10,15
7,AR,ROS,low,no,low_sugar,treward,19,23.3,72,0,19,22,27,44,26,22,0,0,0,1,2,1,2,30,0,5,10,10,20,15,15
8,AR,OTA,high,yes,OA,treward,19,23.3,94,0,88,106,81,52,61,35,0,4,7,6,4,4,1,10,0,20,30,25,25,30,20
9,AR,ROS,low,no,low_sugar,treward,19,23.3,39,0,21,30,29,33,22,28,0,0,0,0,1,0,2,40,0,10,15,20,20,10,15
10,AR,OTA,high,yes,OA,treward,19,23.3,95,0,31,56,61,57,43,23,0,0,0,0,4,3,1,40,0,15,20,20,20,20,12
11,AR,UBA,low,no,low_sugar,treward,19,23.3,33,0,20,39,43,34,40,33,0,0,0,0,0,1,2,61,0,8,25,20,20,20,20
12,AR,ROS,high,yes,OA,treward,19,23.3,110,0,32,33,35,36,23,22,0,2,0,3,2,0,1,30,0,12,15,20,20,15,12
13,AR,VLO,low,no,low_sugar,treward,19,23.3,134,0,32,74,53,40,50,29,0,0,0,3,1,0,0,61,0,10,25,20,20,25,20
14,AR,UBA,high,yes,OA,treward,19,23.3,76,0,40,40,57,44,35,29,0,0,0,0,4,1,4,40,0,10,20,30,20,20,15
15,AR,OTA,low,no,low_sugar,treward,19,23.3,68,0,60,78,72,53,52,29,0,2,0,4,1,3,3,30,0,20,25,30,30,30,20
16,AR,VLO,high,yes,OA,treward,19,23.3,116,0,62,49,56,32,34,28,0,1,0,2,3,2,3,30,0,15,20,20,15,20,10
17,AR,UBA,low,yes,OA_low_sugar,treward,19,23.3,30,0,60,58,77,70,84,36,0,0,1,2,1,2,2,50,0,30,30,40,30,50,15
18,AR,ROS,high,no,control,treward,19,23.3,43,0,12,25,26,19,13,16,0,0,0,1,1,1,1,60,0,3,10,10,8,7,10
19,AR,ROS,low,yes,OA_low_sugar,treward,19,23.3,30,0,33,38,49,44,44,32,0,0,1,2,2,2,1,30,0,15,15,25,25,25,15
20,AR,OTA,high,no,control,treward,19,23.3,38,0,7,35,32,20,42,28,0,0,1,1,2,1,2,30,0,3,10,15,8,15,7
21,AR,OTA,low,yes,OA_low_sugar,treward,19,23.3,78,0,103,108,116,86,76,62,0,3,4,6,4,5,3,10,0,40,40,50,40,35,40
22,AR,VLO,high,no,control,treward,19,23.3,65,0,9,37,30,35,29,26,0,0,1,1,2,2,1,30,0,2,15,10,15,10,10
23,AR,VLO,low,yes,OA_low_sugar,treward,19,23.3,85,0,32,57,61,56,44,39,0,0,1,6,2,2,3,20,0,10,35,30,30,30,25
24,AR,UBA,high,no,control,treward,19,23.3,17,0,7,18,8,14,13,10,0,0,0,0,1,0,0,61,0,1,7,6,8,7,6
25,AR,VLO,low,yes,OA_low_sugar,treward,19,23.3,114,0,59,77,79,60,55,43,0,2,4,2,2,2,1,20,0,30,40,40,30,35,25
26,AR,UBA,high,no,control,treward,19,23.3,22,0,2,24,20,21,15,18,0,0,0,0,1,0,1,40,0,2,10,7,10,10,10
27,AR,OTA,low,yes,OA_low_sugar,treward,19,23.3,51,0,86,68,71,58,65,45,0,2,2,3,4,3,4,10,0,50,40,40,35,40,25
28,AR,VLO,high,no,control,treward,19,23.3,101,0,14,29,43,37,27,18,0,1,0,4,3,2,1,30,0,4,15,20,15,15,10
29,AR,ROS,low,yes,OA_low_sugar,treward,19,23.3,48,0,42,42,56,54,52,39,0,5,5,2,1,4,3,20,0,20,15,30,25,30,30
30,AR,OTA,high,no,control,treward,19,23.3,51,0,25,45,26,47,38,29,0,4,6,4,5,4,3,20,0,7,15,10,9,10,6
31,AR,UBA,low,yes,OA_low_sugar,treward,19,23.3,73,0,83,89,65,54,43,49,0,2,5,4,4,4,5,10,0,30,40,30,20,20,20
32,AR,ROS,high,no,control,treward,19,23.3,80,0,11,22,16,12,7,5,0,0,2,1,0,0,1,61,0,4,5,7,4,5,2
1,AR,OTA,low,no,low_sugar,treward,20,23.5,43,0,41,102,90,40,35,25,0,0,1,2,1,1,2,50,0,15,35,50,25,20,15
2,AR,VLO,high,yes,OA,treward,20,23.5,118,0,18,51,58,35,27,36,0,0,0,1,1,1,1,61,0,10,25,30,20,20,20
3,AR,VLO,low,no,low_sugar,treward,20,23.5,56,0,22,44,37,36,33,27,0,1,0,2,0,3,1,10,0,10,20,20,20,15,15
4,AR,UBA,high,yes,OA,treward,20,23.5,28,0,6,26,37,36,32,25,0,0,0,0,1,2,3,40,0,1,15,20,20,20,15
5,AR,UBA,low,no,low_sugar,treward,20,23.5,20,0,7,42,69,69,45,43,0,0,1,0,0,2,1,20,0,5,30,40,35,25,25
6,AR,ROS,high,yes,OA,treward,20,23.5,57,0,19,42,31,32,23,17,0,1,3,2,2,2,1,30,0,10,15,20,15,15,10
7,AR,ROS,low,no,low_sugar,treward,20,23.5,43,0,19,27,32,25,23,20,0,0,0,2,1,2,0,50,0,10,15,15,15,15,15
8,AR,OTA,high,yes,OA,treward,20,23.5,108,0,97,93,53,46,34,35,0,4,3,0,1,4,1,10,0,40,30,25,20,15,20
9,AR,ROS,low,no,low_sugar,treward,20,23.5,24,0,5,27,39,28,24,29,0,0,0,1,1,1,1,40,0,3,20,20,15,15,20
10,AR,OTA,high,yes,OA,treward,20,23.5,81,0,31,81,62,42,41,29,0,0,3,6,3,4,3,20,0,15,30,20,20,20,15
11,AR,UBA,low,no,low_sugar,treward,20,23.5,35,0,7,62,83,57,34,34,0,0,0,2,0,0,2,60,0,3,30,40,35,20,20
12,AR,ROS,high,yes,OA,treward,20,23.5,113,0,20,51,48,29,34,23,0,1,2,3,4,2,3,20,0,7,20,20,15,20,15
13,AR,VLO,low,no,low_sugar,treward,20,23.5,130,0,82,61,61,42,40,39,0,0,5,2,1,2,1,20,0,35,25,25,20,20,20
14,AR,UBA,high,yes,OA,treward,20,23.5,66,0,20,56,49,56,52,28,0,1,4,0,2,3,2,20,0,5,30,20,25,25,15
15,AR,OTA,low,no,low_sugar,treward,20,23.5,56,0,44,58,71,41,38,36,0,1,1,3,4,1,2,30,0,20,30,40,25,30,25
16,AR,VLO,high,yes,OA,treward,20,23.5,119,0,46,49,31,28,16,18,0,0,1,1,3,2,2,20,0,20,20,20,10,10,10
17,AR,UBA,low,yes,OA_low_sugar,treward,20,23.5,30,0,20,51,51,49,40,33,0,0,2,2,2,2,1,20,0,10,30,30,30,20,20
18,AR,ROS,high,no,control,treward,20,23.5,57,0,11,17,29,17,16,10,0,1,1,1,2,1,0,40,0,6,15,15,10,8,6
19,AR,ROS,low,yes,OA_low_sugar,treward,20,23.5,31,0,23,29,65,51,55,42,0,0,0,0,2,2,3,40,0,15,20,35,30,30,20
20,AR,OTA,high,no,control,treward,20,23.5,42,0,19,26,29,29,25,26,0,1,1,1,1,4,4,20,0,10,12,15,13,13,10
21,AR,OTA,low,yes,OA_low_sugar,treward,20,23.5,82,0,84,71,72,66,58,44,0,3,4,4,4,4,4,10,0,30,35,30,35,25,20
22,AR,VLO,high,no,control,treward,20,23.5,51,0,12,37,26,39,32,33,0,0,1,2,2,2,3,20,0,4,15,12,15,15,10
23,AR,VLO,low,yes,OA_low_sugar,treward,20,23.5,93,0,52,58,50,48,33,36,0,0,0,0,1,2,2,50,0,25,30,35,30,20,20
24,AR,UBA,high,no,control,treward,20,23.5,28,0,16,23,14,18,19,15,0,2,0,0,0,0,2,10,0,4,10,12,10,10,8
25,AR,VLO,low,yes,OA_low_sugar,treward,20,23.5,109,0,44,53,54,52,37,49,0,1,1,4,2,3,3,30,0,20,25,25,25,20,25
26,AR,UBA,high,no,control,treward,20,23.5,28,0,2,30,21,23,28,22,0,0,1,0,0,2,0,20,0,0,20,12,15,15,10
27,AR,OTA,low,yes,OA_low_sugar,treward,20,23.5,42,0,129,54,55,55,40,70,0,1,3,2,4,3,6,10,0,50,30,25,30,20,30
28,AR,VLO,high,no,control,treward,20,23.5,107,0,12,43,54,31,22,21,0,0,1,1,3,2,2,20,0,8,20,20,10,10,10
29,AR,ROS,low,yes,OA_low_sugar,treward,20,23.5,71,0,36,41,45,28,42,35,0,0,2,4,2,4,0,61,0,10,20,20,15,15,15
30,AR,OTA,high,no,control,treward,20,23.5,53,0,44,68,43,50,32,26,0,3,2,2,6,7,3,10,0,13,20,15,15,5,7
31,AR,UBA,low,yes,OA_low_sugar,treward,20,23.5,72,0,102,83,91,70,65,46,0,0,2,2,3,5,4,20,0,30,40,35,30,35,30
32,AR,ROS,high,no,control,treward,20,23.5,99,0,6,21,22,16,11,20,0,0,1,3,3,2,1,40,0,3,7,7,3,5,6
