subcolony,region,site,sugar,octopamine,treatment,phase,day,temperature,initial_for,n_0,n_10,n_20,n_30,n_40,n_50,n_60,cov_0,cov_10,cov_20,cov_30,cov_40,cov_50,cov_60,time_top,sug_0,sug_10,sug_20,sug_30,sug_40,sug_50,sug_60
17,NZ,PAR,high,no,control,treatment,13,23.1,87,0,4,15,8,17,9,17,0,0,4,0,3,1,2,20,0,0,0,0,0,0,0
18,NZ,PET,low,no,low_sugar,treatment,13,23.1,37,0,5,12,8,11,3,8,0,2,3,1,4,2,1,10,0,0,0,0,0,0,0
19,NZ,HAS,high,yes,OA,treatment,13,23.1,31,0,8,13,17,23,16,16,0,1,3,3,2,1,4,10,0,0,0,0,0,0,0
20,NZ,PAR,low,yes,OA_low_sugar,treatment,13,23.1,87,0,25,37,28,22,21,30,0,3,6,3,4,5,4,20,0,0,0,0,0,0,0
21,NZ,PET,high,no,control,treatment,13,23.1,44,0,14,30,10,33,18,10,0,2,2,0,2,1,3,10,0,0,0,0,0,0,0
22,NZ,TAR,low,no,low_sugar,treatment,13,23.1,131,0,16,22,31,28,24,23,0,1,2,3,6,5,6,20,0,0,0,0,0,0,0
23,NZ,TAR,low,yes,OA_low_sugar,treatment,13,23.1,97,0,16,32,11,20,22,12,0,1,2,3,3,0,3,10,0,0,0,0,0,0,0
24,NZ,PAR,high,yes,OA,treatment,13,23.1,74,0,31,11,16,21,19,28,0,4,2,2,4,0,7,10,0,0,0,0,0,0,0
25,NZ,HAS,low,no,low_sugar,treatment,13,23.1,41,0,5,2,7,12,8,7,0,0,0,1,2,4,1,50,0,0,0,0,0,0,0
26,NZ,TAR,high,no,control,treatment,13,23.1,79,0,14,22,13,13,14,12,0,3,5,4,2,3,3,10,0,0,0,0,0,0,0
27,NZ,PET,low,yes,OA_low_sugar,treatment,13,23.1,64,0,32,40,54,32,22,15,0,4,3,5,5,3,1,10,0,0,0,0,0,0,0
28,NZ,TAR,high,yes,OA,treatment,13,23.1,87,0,3,13,25,21,26,20,0,1,0,1,2,4,3,10,0,0,0,0,0,0,0
29,NZ,PAR,low,no,low_sugar,treatment,13,23.1,64,0,16,19,19,19,22,15,0,1,2,1,4,6,2,30,0,0,0,0,0,0,0
30,NZ,HAS,high,no,control,treatment,13,23.1,56,0,5,7,7,14,14,8,0,0,1,2,2,4,0,20,0,0,0,0,0,0,0
31,NZ,PAR,low,yes,OA_low_sugar,treatment,13,23.1,63,0,14,27,21,18,21,16,0,1,2,4,5,2,3,20,0,0,0,0,0,0,0
32,NZ,PET,high,yes,OA,treatment,13,23.1,110,0,14,19,13,13,15,12,0,3,2,2,1,6,1,10,0,0,0,0,0,0,0
1,NZ,HAS,high,no,control,treatment,14,23.8,24,0,9,3,9,5,7,8,0,1,1,2,3,2,2,40,0,0,0,0,0,0,0
2,NZ,PET,low,no,low_sugar,treatment,14,23.8,30,0,7,3,2,6,4,6,0,2,1,0,2,1,0,10,0,0,0,0,0,0,0
3,NZ,PAR,high,yes,OA,treatment,14,23.8,68,0,20,17,20,18,18,17,0,3,6,4,4,3,4,10,0,0,0,0,0,0,0
4,NZ,TAR,low,yes,OA_low_sugar,treatment,14,23.8,132,0,45,62,42,40,25,36,0,8,5,4,6,3,5,10,0,0,0,0,0,0,0
5,NZ,PET,high,no,control,treatment,14,23.8,13,0,3,5,6,6,14,5,0,0,1,3,2,4,0,30,0,0,0,0,0,0,0
6,NZ,PAR,low,no,low_sugar,treatment,14,23.8,67,0,16,28,20,25,16,15,0,2,4,5,5,5,4,10,0,0,0,0,0,0,0
7,NZ,TAR,high,yes,OA,treatment,14,23.8,22,0,3,8,13,17,14,8,0,1,2,4,2,3,4,20,0,0,0,0,0,0,0
8,NZ,HAS,low,yes,OA_low_sugar,treatment,14,23.8,88,0,17,31,16,15,20,16,0,4,4,4,3,3,3,10,0,0,0,0,0,0,0
9,NZ,PAR,high,no,control,treatment,14,23.8,37,0,5,9,2,9,6,8,0,0,1,0,4,1,3,40,0,0,0,0,0,0,0
10,NZ,TAR,low,no,low_sugar,treatment,14,23.8,60,0,8,16,19,12,13,10,0,2,3,3,4,5,2,10,0,0,0,0,0,0,0
11,NZ,PET,high,yes,OA,treatment,14,23.8,39,0,11,12,17,11,8,11,0,3,2,4,2,2,3,20,0,0,0,0,0,0,0
12,NZ,HAS,low,yes,OA_low_sugar,treatment,14,23.8,49,0,23,27,19,12,10,9,0,1,3,2,0,1,1,10,0,0,0,0,0,0,0
13,NZ,TAR,high,no,control,treatment,14,23.8,33,0,3,12,7,7,5,5,0,0,3,1,0,2,0,20,0,0,0,0,0,0,0
14,NZ,HAS,low,no,low_sugar,treatment,14,23.8,24,0,9,8,9,8,7,5,0,0,1,3,2,1,2,30,0,0,0,0,0,0,0
15,NZ,HAS,high,yes,OA,treatment,14,23.8,35,0,10,16,20,8,10,6,0,1,2,3,2,1,1,20,0,0,0,0,0,0,0
16,NZ,PET,low,yes,OA_low_sugar,treatment,14,23.8,69,0,17,34,25,19,14,14,0,2,6,5,2,4,4,20,0,0,0,0,0,0,0
17,NZ,PAR,high,no,control,treatment,14,23.8,68,0,3,11,2,5,18,9,0,0,2,0,3,2,2,20,0,0,0,0,0,0,0
18,NZ,PET,low,no,low_sugar,treatment,14,23.8,31,0,9,15,10,12,8,4,0,3,3,2,1,2,1,20,0,0,0,0,0,0,0
19,NZ,HAS,high,yes,OA,treatment,14,23.8,54,0,3,11,8,5,14,13,0,1,2,1,2,3,2,20,0,0,0,0,0,0,0
20,NZ,PAR,low,yes,OA_low_sugar,treatment,14,23.8,100,0,14,33,29,26,18,16,0,1,3,3,4,3,2,20,0,0,0,0,0,0,0
21,NZ,PET,high,no,control,treatment,14,23.8,44,0,6,18,13,15,9,15,0,1,3,3,3,3,4,10,0,0,0,0,0,0,0
22,NZ,TAR,low,no,low_sugar,treatment,14,23.8,108,0,14,27,25,19,7,20,0,3,3,5,4,3,4,10,0,0,0,0,0,0,0
23,NZ,TAR,low,yes,OA_low_sugar,treatment,14,23.8,115,0,8,17,15,14,18,17,0,2,1,1,3,5,2,20,0,0,0,0,0,0,0
24,NZ,PAR,high,yes,OA,treatment,14,23.8,66,0,8,11,13,4,6,13,0,1,2,2,0,2,2,10,0,0,0,0,0,0,0
25,NZ,HAS,low,no,low_sugar,treatment,14,23.8,36,0,5,6,9,8,7,6,0,1,1,2,1,2,2,61,0,0,0,0,0,0,0
26,NZ,TAR,high,no,control,treatment,14,23.8,94,0,5,14,5,6,13,6,0,1,2,2,1,4,4,20,0,0,0,0,0,0,0
27,NZ,PET,low,yes,OA_low_sugar,treatment,14,23.8,56,0,6,35,26,20,20,11,0,2,3,3,2,1,4,20,0,0,0,0,0,0,0
28,NZ,TAR,high,yes,OA,treatment,14,23.8,75,0,3,23,22,22,22,9,0,0,1,3,2,3,1,30,0,0,0,0,0,0,0
29,NZ,PAR,low,no,low_sugar,treatment,14,23.8,55,0,10,35,19,18,13,21,0,2,3,3,5,3,4,10,0,0,0,0,0,0,0
30,NZ,HAS,high,no,control,treatment,14,23.8,38,0,1,9,12,5,7,5,0,0,2,6,1,1,0,20,0,0,0,0,0,0,0
31,NZ,PAR,low,yes,OA_low_sugar,treatment,14,23.8,68,0,17,35,19,16,7,11,0,3,3,4,1,0,1,10,0,0,0,0,0,0,0
32,NZ,PET,high,yes,OA,treatment,14,23.8,94,0,11,13,17,22,10,14,0,2,3,2,3,2,1,10,0,0,0,0,0,0,0
1,NZ,HAS,high,no,control,treatment,15,23.5,22,0,4,8,7,8,7,7,0,0,2,2,2,2,2,50,0,0,0,0,0,0,0
2,NZ,PET,low,no,low_sugar,treatment,15,23.5,33,0,7,8,8,7,6,6,0,1,1,1,1,1,0,30,0,0,0,0,0,0,0
3,NZ,PAR,high,yes,OA,treatment,15,23.5,71,0,18,22,21,24,17,17,0,3,4,4,4,5,5,20,0,0,0,0,0,0,0
4,NZ,TAR,low,yes,OA_low_sugar,treatment,15,23.5,118,0,51,59,59,53,40,39,0,6,7,6,7,5,6,20,0,0,0,0,0,0,0
5,NZ,PET,high,no,control,treatment,15,23.5,17,0,3,5,6,9,9,5,0,0,1,1,2,3,1,40,0,0,0,0,0,0,0
6,NZ,PAR,low,no,low_sugar,treatment,15,23.5,67,0,16,20,16,16,13,10,0,2,4,3,4,3,3,20,0,0,0,0,0,0,0
7,NZ,TAR,high,yes,OA,treatment,15,23.5,32,0,8,12,13,15,16,11,0,1,2,3,3,3,3,20,0,0,0,0,0,0,0
8,NZ,HAS,low,yes,OA_low_sugar,treatment,15,23.5,55,0,27,30,27,26,26,21,0,3,4,5,4,4,4,20,0,0,0,0,0,0,0
9,NZ,PAR,high,no,control,treatment,15,23.5,36,0,9,11,11,11,14,13,0,2,3,3,3,3,3,30,0,0,0,0,0,0,0
10,NZ,TAR,low,no,low_sugar,treatment,15,23.5,54,0,12,19,19,21,14,14,0,2,4,4,4,5,4,30,0,0,0,0,0,0,0
11,NZ,PET,high,yes,OA,treatment,15,23.5,38,0,14,15,17,16,12,11,0,2,3,4,2,2,2,20,0,0,0,0,0,0,0
12,NZ,HAS,low,yes,OA_low_sugar,treatment,15,23.5,43,0,26,33,28,25,20,17,0,3,4,5,4,2,2,20,0,0,0,0,0,0,0
13,NZ,TAR,high,no,control,treatment,15,23.5,35,0,6,11,11,12,10,7,0,1,3,2,2,3,2,20,0,0,0,0,0,0,0
14,NZ,HAS,low,no,low_sugar,treatment,15,23.5,24,0,5,9,8,7,6,6,0,1,2,2,1,1,2,30,0,0,0,0,0,0,0
15,NZ,HAS,high,yes,OA,treatment,15,23.5,34,0,8,12,12,9,9,8,0,1,2,3,2,2,2,30,0,0,0,0,0,0,0
16,NZ,PET,low,yes,OA_low_sugar,treatment,15,23.5,76,0,33,41,32,32,27,22,0,5,5,5,5,4,4,20,0,0,0,0,0,0,0
17,NZ,PAR,high,no,control,treatment,15,23.5,74,0,6,12,7,12,10,9,0,1,2,1,2,2,2,30,0,0,0,0,0,0,0
18,NZ,PET,low,no,low_sugar,treatment,15,23.5,27,0,8,13,11,13,7,8,0,2,2,2,2,2,1,20,0,0,0,0,0,0,0
19,NZ,HAS,high,yes,OA,treatment,15,23.5,41,0,8,13,15,14,14,10,0,1,2,2,2,2,2,30,0,0,0,0,0,0,0
20,NZ,PAR,low,yes,OA_low_sugar,treatment,15,23.5,106,0,25,35,29,28,28,25,0,3,5,4,4,4,4,20,0,0,0,0,0,0,0
21,NZ,PET,high,no,control,treatment,15,23.5,44,0,10,16,13,14,10,9,0,2,2,2,2,2,2,20,0,0,0,0,0,0,0
22,NZ,TAR,low,no,low_sugar,treatment,15,23.5,72,0,14,22,23,22,17,19,0,2,4,5,5,4,5,20,0,0,0,0,0,0,0
23,NZ,TAR,low,yes,OA_low_sugar,treatment,15,23.5,85,0,18,26,20,23,19,18,0,3,2,3,4,3,4,20,0,0,0,0,0,0,0
24,NZ,PAR,high,yes,OA,treatment,15,23.5,66,0,21,18,14,13,12,15,0,2,3,3,3,2,3,20,0,0,0,0,0,0,0
25,NZ,HAS,low,no,low_sugar,treatment,15,23.5,31,0,7,9,7,9,8,7,0,1,1,2,2,2,2,50,0,0,0,0,0,0,0
26,NZ,TAR,high,no,control,treatment,15,23.5,60,0,10,17,15,13,12,10,0,2,3,2,2,2,3,20,0,0,0,0,0,0,0
27,NZ,PET,low,yes,OA_low_sugar,treatment,15,23.5,57,0,20,36,37,33,31,23,0,2,3,4,3,2,3,20,0,0,0,0,0,0,0
28,NZ,TAR,high,yes,OA,treatment,15,23.5,77,0,10,19,21,19,17,12,0,1,2,2,3,2,2,20,0,0,0,0,0,0,0
29,NZ,PAR,low,no,low_sugar,treatment,15,23.5,46,0,12,20,19,19,16,14,0,2,3,3,4,2,3,20,0,0,0,0,0,0,0
30,NZ,HAS,high,no,control,treatment,15,23.5,37,0,4,7,8,8,7,5,0,0,1,2,1,1,0,40,0,0,0,0,0,0,0
31,NZ,PAR,low,yes,OA_low_sugar,treatment,15,23.5,51,0,21,25,22,17,17,16,0,3,4,4,3,3,3,20,0,0,0,0,0,0,0
32,NZ,PET,high,yes,OA,treatment,15,23.5,93,0,12,16,14,15,11,12,0,1,3,2,2,2,2,20,0,0,0,0,0,0,0
1,NZ,HAS,high,no,control,treward,16,23.4,32,0,23,24,40,28,36,20,0,0,1,2,1,2,1,20,0,10,10,10,10,10,10
2,NZ,PET,low,no,low_sugar,treward,16,23.4,55,0,32,77,70,88,80,30,0,0,1,0,1,1,1,20,0,20,30,20,40,30,10
3,NZ,PAR,high,yes,OA,treward,16,23.4,58,0,48,81,84,67,62,40,0,1,3,5,4,3,2,20,0,20,40,40,30,20,20
4,NZ,TAR,low,yes,OA_low_sugar,treward,16,23.4,166,0,164,141,150,106,101,76,0,0,1,4,4,4,3,20,0,90,90,50,40,20,30
5,NZ,PET,high,no,control,treward,16,23.4,24,0,20,25,24,36,31,20,0,2,1,1,1,1,0,10,0,4,5,10,10,10,10
6,NZ,PAR,low,no,low_sugar,treward,16,23.4,65,0,110,116,87,71,81,47,0,2,1,2,3,3,1,10,0,40,40,40,30,30,20
7,NZ,TAR,high,yes,OA,treward,16,23.4,31,0,52,78,74,64,57,45,0,0,0,2,3,3,2,30,0,30,20,30,30,20,20
8,NZ,HAS,low,yes,OA_low_sugar,treward,16,23.4,105,0,50,52,123,110,110,40,0,0,2,6,6,5,4,20,0,30,30,50,40,30,20
9,NZ,PAR,high,no,control,treward,16,23.4,45,0,36,43,37,49,41,25,0,0,2,4,6,5,7,40,0,15,15,15,10,15,10
10,NZ,TAR,low,no,low_sugar,treward,16,23.4,69,0,30,63,110,85,92,51,0,0,0,6,2,0,5,30,0,20,30,40,40,40,20
11,NZ,PET,high,yes,OA,treward,16,23.4,41,0,7,31,59,59,61,35,0,0,1,2,3,5,2,20,0,4,20,20,20,15,20
12,NZ,HAS,low,yes,OA_low_sugar,treward,16,23.4,50,0,93,97,114,98,71,47,0,0,1,3,4,2,4,30,0,50,40,50,40,30,20
13,NZ,TAR,high,no,control,treward,16,23.4,37,0,37,72,40,48,36,20,0,1,2,4,2,3,2,10,0,10,10,10,10,10,10
14,NZ,HAS,low,no,low_sugar,treward,16,23.4,45,0,31,35,50,39,42,30,0,0,1,4,4,2,2,30,0,20,20,20,20,20,20
15,NZ,HAS,high,yes,OA,treward,16,23.4,37,0,42,59,54,52,54,50,0,1,1,2,3,4,2,20,0,20,20,20,20,20,30
16,NZ,PET,low,yes,OA_low_sugar,treward,16,23.4,77,0,86,138,113,107,82,40,0,0,0,7,7,6,4,30,0,40,60,50,30,30,20
17,NZ,PAR,high,no,control,treward,16,23.4,77,0,11,37,47,44,40,39,0,0,2,2,2,0,4,20,0,6,15,10,10,10,10
18,NZ,PET,low,no,low_sugar,treward,16,23.4,34,0,19,62,93,76,68,60,0,0,5,0,0,1,2,20,0,10,30,40,40,30,20
19,NZ,HAS,high,yes,OA,treward,16,23.4,38,0,16,50,82,81,55,47,0,0,3,1,1,1,5,20,0,4,30,40,30,20,20
20,NZ,PAR,low,yes,OA_low_sugar,treward,16,23.4,81,0,92,89,103,88,80,97,0,1,1,2,3,1,5,20,0,50,70,50,50,40,40
21,NZ,PET,high,no,control,treward,16,23.4,47,0,14,34,24,46,30,28,0,0,2,3,3,2,4,20,0,10,10,15,15,10,10
22,NZ,TAR,low,no,low_sugar,treward,16,23.4,101,0,33,102,99,82,75,72,0,0,0,5,3,2,8,30,0,20,40,40,40,30,20
23,NZ,TAR,low,yes,OA_low_sugar,treward,16,23.4,104,0,90,108,111,98,70,67,0,1,3,4,4,3,7,10,0,50,50,50,50,20,10
24,NZ,PAR,high,yes,OA,treward,16,23.4,65,0,35,64,60,43,50,66,0,0,0,1,1,1,4,50,0,15,30,30,20,20,20
25,NZ,HAS,low,no,low_sugar,treward,16,23.4,38,0,29,70,75,74,50,44,0,0,0,1,1,1,3,30,0,20,50,50,40,30,30
26,NZ,TAR,high,no,control,treward,16,23.4,87,0,46,61,55,57,60,50,0,1,2,5,4,5,9,10,0,30,30,20,20,20,10
27,NZ,PET,low,yes,OA_low_sugar,treward,16,23.4,55,0,101,130,186,117,90,71,0,0,1,2,6,3,4,30,0,40,60,80,50,40,30
28,NZ,TAR,high,yes,OA,treward,16,23.4,101,0,41,113,97,69,60,50,0,0,5,1,2,1,3,20,0,10,30,50,30,30,20
29,NZ,PAR,low,no,low_sugar,treward,16,23.4,55,0,49,94,94,81,75,75,0,0,1,2,1,0,3,60,0,30,50,50,40,40,40
30,NZ,HAS,high,no,control,treward,16,23.4,38,0,12,28,24,34,30,25,0,1,2,0,3,1,2,20,0,5,10,10,15,10,5
31,NZ,PAR,low,yes,OA_low_sugar,treward,16,23.4,83,0,84,144,144,124,80,63,0,0,0,1,5,4,4,40,0,40,80,80,50,30,20
32,NZ,PET,high,yes,OA,treward,16,23.4,87,0,54,69,48,48,35,33,0,1,5,1,3,2,3,20,0,20,20,15,15,15,15
1,NZ,HAS,high,no,control,treward,17,23.8,25,0,16,23,25,20,15,19,0,0,0,0,0,0,1,60,0,10,10,10,4,5,6
2,NZ,PET,low,no,low_sugar,treward,17,23.8,44,0,35,45,42,42,51,31,0,0,1,1,0,1,1,20,0,15,25,25,25,30,20
3,NZ,PAR,high,yes,OA,treward,17,23.8,71,0,53,40,46,49,35,27,0,4,1,2,3,1,2,10,0,15,20,20,20,15,10
4,NZ,TAR,low,yes,OA_low_sugar,treward,17,23.8,137,0,105,134,119,90,85,68,0,2,2,3,3,1,6,10,0,60,60,60,60,30,20
5,NZ,PET,high,no,control,treward,17,23.8,21,0,3,6,2,5,6,9,0,0,0,0,0,0,1,61,0,1,3,1,3,3,2
6,NZ,PAR,low,no,low_sugar,treward,17,23.8,83,0,51,102,89,70,64,56,0,1,1,1,2,2,3,10,0,30,50,50,40,40,15
7,NZ,TAR,high,yes,OA,treward,17,23.8,37,0,43,54,37,42,36,40,0,0,0,1,2,2,1,30,0,20,20,20,20,20,20
8,NZ,HAS,low,yes,OA_low_sugar,treward,17,23.8,69,0,82,83,89,72,69,46,0,0,3,4,3,6,1,20,0,40,40,60,30,20,15
9,NZ,PAR,high,no,control,treward,17,23.8,81,0,51,30,27,33,29,18,0,1,3,3,3,3,2,10,0,15,10,10,10,10,10
10,NZ,TAR,low,no,low_sugar,treward,17,23.8,59,0,64,71,75,76,59,50,0,0,2,1,3,2,3,20,0,40,40,50,50,20,10
11,NZ,PET,high,yes,OA,treward,17,23.8,53,0,37,41,58,42,28,33,0,0,0,1,1,2,2,40,0,20,20,30,20,15,15
12,NZ,HAS,low,yes,OA_low_sugar,treward,17,23.8,41,0,70,110,99,88,78,61,0,1,1,2,2,0,2,10,0,50,60,60,60,50,40
13,NZ,TAR,high,no,control,treward,17,23.8,55,0,37,44,34,24,26,33,0,0,0,0,3,0,1,40,0,15,15,10,10,10,15
14,NZ,HAS,low,no,low_sugar,treward,17,23.8,47,0,24,38,42,35,26,24,0,1,1,0,3,1,1,10,0,15,20,20,15,15,10
15,NZ,HAS,high,yes,OA,treward,17,23.8,60,0,19,41,45,32,34,32,0,0,0,1,1,1,0,30,0,10,20,20,20,15,20
16,NZ,PET,low,yes,OA_low_sugar,treward,17,23.8,75,0,72,109,96,89,74,66,0,0,3,3,6,3,3,30,0,40,50,50,50,40,30
17,NZ,PAR,high,no,control,treward,17,23.8,65,0,11,33,22,34,30,26,0,0,3,3,1,0,1,20,0,4,10,10,10,10,10
18,NZ,PET,low,no,low_sugar,treward,17,23.8,41,0,38,66,54,48,42,43,0,1,0,2,2,0,2,10,0,20,40,30,25,20,20
19,NZ,HAS,high,yes,OA,treward,17,23.8,72,0,46,64,36,42,40,34,0,0,0,4,2,1,2,30,0,20,30,20,20,20,15
20,NZ,PAR,low,yes,OA_low_sugar,treward,17,23.8,76,0,80,108,76,77,65,51,0,2,3,3,1,1,3,10,0,30,50,40,40,30,20
21,NZ,PET,high,no,control,treward,17,23.8,28,0,14,22,23,16,13,13,0,1,0,2,1,1,4,10,0,10,10,4,4,3,2
22,NZ,TAR,low,no,low_sugar,treward,17,23.8,87,0,48,44,86,72,50,47,0,0,0,2,3,1,1,30,0,20,40,50,30,20,20
23,NZ,TAR,low,yes,OA_low_sugar,treward,17,23.8,94,0,76,84,83,70,52,31,0,2,0,3,1,1,4,10,0,50,50,40,30,20,10
24,NZ,PAR,high,yes,OA,treward,17,23.8,57,0,6,102,32,40,35,31,0,0,1,0,1,0,2,20,0,4,30,15,10,10,10
25,NZ,HAS,low,no,low_sugar,treward,17,23.8,40,0,29,58,42,39,30,19,0,0,2,1,1,0,1,20,0,20,30,20,20,20,15
26,NZ,TAR,high,no,control,treward,17,23.8,79,0,59,58,40,37,35,23,0,3,6,2,2,1,1,10,0,20,20,10,15,15,10
27,NZ,PET,low,yes,OA_low_sugar,treward,17,23.8,57,0,51,98,83,109,70,54,0,0,3,1,0,1,3,20,0,30,60,50,70,40,30
28,NZ,TAR,high,yes,OA,treward,17,23.8,118,0,83,113,63,56,55,42,0,2,2,3,2,0,1,10,0,40,40,30,25,25,20
29,NZ,PAR,low,no,low_sugar,treward,17,23.8,61,0,52,78,63,42,40,49,0,0,2,1,2,0,0,61,0,30,50,30,20,20,30
30,NZ,HAS,high,no,control,treward,17,23.8,32,0,14,24,38,25,25,22,0,0,1,0,0,0,0,61,0,5,10,10,5,10,10
31,NZ,PAR,low,yes,OA_low_sugar,treward,17,23.8,50,0,107,106,83,65,60,57,0,1,3,3,2,0,1,20,0,50,50,50,40,40,40
32,NZ,PET,high,yes,OA,treward,17,23.8,85,0,72,40,42,34,30,23,0,1,1,0,0,0,1,10,0,40,20,20,15,15,10
1,NZ,HAS,high,no,control,treward,18,23.5,18,0,5,10,16,22,13,20,0,1,1,1,0,0,2,20,0,4,6,3,5,2,10
2,NZ,PET,low,no,low_sugar,treward,18,23.5,36,0,33,42,30,36,35,27,0,2,2,2,1,0,1,10,0,10,20,20,20,10,15
3,NZ,PAR,high,yes,OA,treward,18,23.5,70,0,45,48,37,40,33,26,0,1,1,2,4,2,4,40,0,20,10,15,15,15,10
4,NZ,TAR,low,yes,OA_low_sugar,treward,18,23.5,113,0,106,97,81,74,79,67,0,2,2,5,3,3,3,20,0,30,30,30,30,40,40
5,NZ,PET,high,no,control,treward,18,23.5,18,0,1,5,3,5,3,7,0,0,0,0,1,0,1,40,0,1,2,2,3,2,2
6,NZ,PAR,low,no,low_sugar,treward,18,23.5,76,0,60,77,41,44,50,50,0,0,2,3,1,1,2,20,0,20,50,30,30,30,30
7,NZ,TAR,high,yes,OA,treward,18,23.5,53,0,33,63,40,54,39,39,0,1,2,1,4,0,1,20,0,15,20,20,30,15,20
8,NZ,HAS,low,yes,OA_low_sugar,treward,18,23.5,46,0,56,59,85,74,61,51,0,1,1,2,3,4,1,10,0,20,30,40,30,30,30
9,NZ,PAR,high,no,control,treward,18,23.5,35,0,26,23,17,23,21,17,0,2,2,2,1,0,4,10,0,10,7,5,10,5,6
10,NZ,TAR,low,no,low_sugar,treward,18,23.5,53,0,18,50,36,42,43,50,0,0,1,2,1,1,2,30,0,10,20,20,30,30,30
11,NZ,PET,high,yes,OA,treward,18,23.5,39,0,42,49,54,38,30,20,0,2,0,2,1,0,1,10,0,15,20,20,20,15,15
12,NZ,HAS,low,yes,OA_low_sugar,treward,18,23.5,26,0,47,51,58,35,35,33,0,1,1,2,0,1,0,61,0,30,30,20,20,20,15
13,NZ,TAR,high,no,control,treward,18,23.5,47,0,25,37,32,31,18,12,0,1,2,3,3,0,2,10,0,10,10,5,10,5,5
14,NZ,HAS,low,no,low_sugar,treward,18,23.5,29,0,26,30,25,27,24,22,0,0,3,2,1,0,0,20,0,15,15,15,15,10,10
15,NZ,HAS,high,yes,OA,treward,18,23.5,28,0,43,49,42,40,31,23,0,1,0,2,1,2,0,10,0,20,30,20,20,15,10
16,NZ,PET,low,yes,OA_low_sugar,treward,18,23.5,56,0,58,68,63,60,63,39,0,1,1,2,1,2,2,10,0,30,40,40,40,40,20
17,NZ,PAR,high,no,control,treward,18,23.5,51,0,12,20,37,25,20,14,0,0,0,1,1,1,1,40,0,2,10,20,10,8,5
18,NZ,PET,low,no,low_sugar,treward,18,23.5,35,0,38,43,39,40,29,27,0,0,0,2,0,3,0,50,0,20,30,20,25,15,15
19,NZ,HAS,high,yes,OA,treward,18,23.5,45,0,42,56,57,49,32,28,0,1,2,2,3,3,4,10,0,30,30,20,30,20,15
20,NZ,PAR,low,yes,OA_low_sugar,treward,18,23.5,65,0,85,63,78,66,44,44,0,0,2,0,2,2,3,20,0,50,40,40,40,30,30
21,NZ,PET,high,no,control,treward,18,23.5,37,0,11,22,20,18,15,17,0,1,0,2,1,0,0,10,0,4,10,10,10,3,5
22,NZ,TAR,low,no,low_sugar,treward,18,23.5,80,0,78,77,64,53,53,49,0,1,3,3,3,3,1,10,0,30,40,40,30,20,30
23,NZ,TAR,low,yes,OA_low_sugar,treward,18,23.5,97,0,105,82,70,68,55,44,0,0,0,1,0,4,3,50,0,40,40,40,40,30,20
24,NZ,PAR,high,yes,OA,treward,18,23.5,49,0,16,47,44,28,26,14,0,0,2,2,2,2,0,20,0,5,20,20,10,10,4
25,NZ,HAS,low,no,low_sugar,treward,18,23.5,40,0,18,20,26,15,17,18,0,0,1,0,2,0,1,20,0,10,10,10,10,10,10
26,NZ,TAR,high,no,control,treward,18,23.5,84,0,47,62,45,44,29,22,0,1,4,3,4,0,1,10,0,20,15,10,10,10,10
27,NZ,PET,low,yes,OA_low_sugar,treward,18,23.5,41,0,76,104,86,73,60,58,0,0,0,3,3,0,1,30,0,40,50,50,40,40,40
28,NZ,TAR,high,yes,OA,treward,18,23.5,105,0,80,83,43,59,42,37,0,0,1,1,2,1,2,20,0,40,30,20,30,20,15
29,NZ,PAR,low,no,low_sugar,treward,18,23.5,50,0,35,59,68,43,32,38,0,1,1,2,6,2,1,10,0,10,30,30,20,20,20
30,NZ,HAS,high,no,control,treward,18,23.5,36,0,5,24,12,19,11,12,0,0,1,0,1,1,0,61,0,0,10,3,10,6,5
31,NZ,PAR,low,yes,OA_low_sugar,treward,18,23.5,37,0,32,40,42,23,23,24,0,0,1,1,1,1,0,40,0,15,20,20,10,10,10
32,NZ,PET,high,yes,OA,treward,18,23.5,91,0,53,68,37,45,37,31,0,0,1,1,4,2,3,20,0,20,20,20,20,10,10
1,NZ,HAS,high,no,control,treward,19,23.4,26,0,15,19,16,18,15,11,0,0,0,0,0,0,0,61,0,1,10,4,8,4,5
2,NZ,PET,low,no,low_sugar,treward,19,23.4,50,0,34,34,19,32,26,26,0,0,1,0,1,0,1,20,0,10,20,15,20,15,10
3,NZ,PAR,high,yes,OA,treward,19,23.4,52,0,27,35,34,34,34,26,0,0,0,0,1,2,4,61,0,10,12,20,15,20,10
4,NZ,TAR,low,yes,OA_low_sugar,treward,19,23.4,78,0,122,78,64,46,62,53,0,1,2,1,3,4,2,20,0,30,30,30,20,30,20
5,NZ,PET,high,no,control,treward,19,23.4,11,0,6,7,10,8,6,7,0,0,0,1,0,0,0,30,0,3,1,5,4,3,5
6,NZ,PAR,low,no,low_sugar,treward,19,23.4,72,0,51,74,51,50,42,31,0,1,0,0,0,0,1,10,0,30,40,30,30,30,20
7,NZ,TAR,high,yes,OA,treward,19,23.4,23,0,62,59,50,40,40,46,0,0,2,0,0,1,3,50,0,20,40,40,30,30,30
8,NZ,HAS,low,yes,OA_low_sugar,treward,19,23.4,42,0,44,57,59,54,47,57,0,0,2,4,0,1,0,20,0,15,30,30,30,30,40
9,NZ,PAR,high,no,control,treward,19,23.4,33,0,16,22,16,15,17,11,0,1,1,3,0,2,0,10,0,5,10,5,5,10,4
